4801
5	1	1167
75	1	556
39	1	535
22	1	1149
47	1	1150
17	1	588
76	2	541
76	2	561
77	2	1151
78	2	584
79	2	1148
80	2	541
81	2	584
82	2	1156
82	2	515
83	2	548
78	2	583
84	2	1146
84	2	570
85	2	583
86	2	584
87	2	515
82	2	1148
88	2	535
78	2	541
79	2	1156
79	2	521
79	2	584
89	2	541
85	2	557
76	2	535
90	2	544
90	2	535
78	2	544
78	2	535
91	2	583
85	2	528
92	2	544
92	2	521
80	2	583
93	2	514
93	2	583
81	2	570
94	2	535
88	2	549
82	2	1171
90	2	521
88	2	544
78	2	556
91	2	521
91	2	584
95	2	556
80	2	521
89	2	552
96	2	541
94	2	541
94	2	1172
82	2	1155
82	2	583
82	2	575
84	2	521
84	2	552
79	2	1155
91	2	544
95	2	583
85	2	1151
89	2	1151
93	2	555
93	2	1147
79	2	1163
77	2	583
93	2	1156
94	2	583
76	2	1149
97	2	584
77	2	584
77	2	535
84	2	541
84	2	1172
95	2	584
81	2	561
86	2	535
90	2	541
88	2	541
77	2	544
78	2	1151
79	2	556
85	2	1173
80	2	544
89	2	1172
93	2	541
81	2	1172
86	2	521
87	2	1158
90	2	556
95	2	521
94	2	579
86	2	544
85	2	1163
76	2	1172
77	2	521
78	2	570
79	2	541
91	2	535
81	2	583
94	2	561
94	2	570
86	2	583
79	2	549
87	2	1174
82	2	1151
82	2	518
88	2	521
88	2	556
77	2	541
83	2	544
83	2	1173
84	2	1151
80	2	556
93	2	1151
86	2	522
90	2	584
91	2	556
85	2	1156
85	2	1158
93	2	552
81	2	544
81	2	541
86	2	541
86	2	556
87	2	1173
82	2	1173
77	2	556
79	2	544
85	2	544
85	2	570
92	2	583
89	2	570
81	2	521
76	2	552
88	2	584
84	2	561
95	2	541
85	2	515
81	2	535
82	2	544
82	2	522
76	2	570
79	2	583
95	2	535
80	2	535
93	2	584
93	2	535
81	2	556
94	2	1149
87	2	584
79	2	518
91	2	541
93	2	544
94	2	552
86	2	1171
95	2	544
92	2	556
80	2	584
89	2	535
96	2	544
79	2	516
87	2	522
79	2	575
92	2	541
89	2	561
93	2	521
81	2	552
88	2	571
90	2	583
79	2	535
92	2	584
81	2	515
87	2	528
76	2	1173
88	2	583
83	2	584
85	2	541
85	2	522
85	2	535
92	2	535
93	2	556
94	2	521
1	2	50
1	2	26
2	2	26
2	2	19
4	2	54
1	2	48
1	2	62
1	2	19
4	2	30
1	2	39
3	2	26
3	2	49
2	2	11
4	2	26
4	2	43
4	2	10
4	2	39
1	2	49
3	2	10
3	2	50
1	2	10
1	2	30
1	2	54
1	2	44
3	2	48
2	2	10
1	2	11
4	2	11
4	2	62
3	2	30
3	2	43
4	2	44
1	2	59
1	2	43
2	2	584
4	2	584
98	2	584
4	2	1175
3	2	551
3	2	584
4	2	1172
1	2	584
3	2	1172
2	2	527
1	2	527
3	2	1175
3	2	527
98	2	527
3	2	573
1	2	551
1	2	1172
1	2	1175
2	2	566
99	2	92
100	2	77
101	2	90
100	2	90
99	2	85
100	2	97
99	2	90
102	2	88
100	2	85
103	2	90
104	2	90
99	2	79
99	2	86
100	2	747
105	2	747
101	2	324
101	2	98
99	2	1
103	2	4
100	2	327
101	2	4
105	2	327
101	2	1
103	2	3
103	2	1
105	2	1
104	2	1
101	2	327
106	2	521
106	2	556
107	2	544
107	2	583
108	2	556
106	2	1150
106	2	561
109	2	1147
110	2	579
111	2	1162
111	2	578
112	2	1176
113	2	1153
114	2	1164
115	2	1177
116	2	556
116	2	568
116	2	1178
106	2	1145
117	2	556
118	2	1146
110	2	575
120	2	1179
121	2	1178
115	2	1150
115	2	1180
106	2	535
107	2	1181
108	2	521
122	2	544
122	2	521
123	2	535
109	2	1157
110	2	569
108	2	573
124	2	1182
121	2	1179
123	2	1156
110	2	584
116	2	515
116	2	538
116	2	1157
112	2	584
112	2	556
123	2	515
123	2	556
117	2	1178
111	2	584
112	2	1159
121	2	1172
100	2	584
116	2	1183
122	2	583
117	2	581
110	2	560
121	2	1183
115	2	583
125	2	584
106	2	541
126	2	515
107	2	541
107	2	521
123	2	584
120	2	1161
122	2	579
122	2	525
123	2	1184
123	2	1185
108	2	541
122	2	556
106	2	573
124	2	580
116	2	1146
116	2	536
106	2	583
107	2	535
112	2	544
118	2	555
118	2	1155
113	2	523
122	2	542
115	2	540
116	2	1175
116	2	1144
122	2	535
123	2	541
117	2	1148
107	2	1186
118	2	1187
108	2	1183
124	2	519
120	2	1188
114	2	1161
123	2	1167
107	2	540
107	2	556
106	2	1169
111	2	1189
124	2	573
124	2	1190
113	2	548
114	2	562
122	2	558
106	2	575
107	2	1153
108	2	552
112	2	1149
114	2	1166
114	2	579
121	2	552
115	2	1162
116	2	578
116	2	1167
112	2	1160
123	2	522
118	2	571
108	2	536
112	2	537
112	2	536
119	2	525
113	2	556
122	2	1145
121	2	580
115	2	584
107	2	515
108	2	514
123	2	544
123	2	583
109	2	586
115	2	586
116	2	1174
108	2	535
117	2	1191
118	2	1192
111	2	1193
119	2	891
122	2	1194
107	2	584
108	2	583
123	2	521
109	2	1178
108	2	576
124	2	1167
119	2	553
120	2	1167
122	2	548
116	2	575
122	2	541
117	2	578
107	2	562
107	2	551
109	2	1187
110	2	564
108	2	1195
124	2	1146
119	2	1169
120	2	564
120	2	520
114	2	1192
106	2	584
107	2	1172
122	2	584
124	2	1175
120	2	1162
113	2	552
115	2	1146
116	2	1169
108	2	544
107	2	1184
111	2	1196
119	2	563
114	2	576
106	2	544
126	2	583
106	2	580
117	2	538
118	2	1175
111	2	1149
112	2	564
112	2	514
124	2	1144
115	2	1164
123	2	554
116	2	1197
116	2	1159
119	2	1172
120	2	585
121	2	1175
127	2	584
116	2	1176
116	2	514
108	2	584
112	2	1172
108	2	580
99	2	1198
104	2	1198
102	2	108
128	2	107
129	2	107
130	2	122
131	2	117
99	2	106
132	2	112
102	2	123
101	2	115
128	2	110
128	2	1199
99	2	113
101	2	108
130	2	113
128	2	115
128	2	127
102	2	122
103	2	1200
105	2	1198
128	2	112
129	2	110
130	2	107
128	2	326
100	2	110
99	2	112
132	2	125
102	2	109
131	2	118
100	2	119
100	2	1198
103	2	112
102	2	124
100	2	115
100	2	117
132	2	326
131	2	114
101	2	112
101	2	107
105	2	103
99	2	115
132	2	127
101	2	127
101	2	125
100	2	107
103	2	115
99	2	108
131	2	124
104	2	115
130	2	106
101	2	126
101	2	892
100	2	114
99	2	116
102	2	117
128	2	125
99	2	114
102	2	116
129	2	115
131	2	115
101	2	110
99	2	117
100	2	118
132	2	107
133	3	271
134	3	293
135	3	247
136	3	247
137	3	247
138	3	772
139	3	247
140	3	247
141	3	391
142	3	247
143	3	247
144	3	247
145	3	391
146	3	247
147	3	249
148	3	272
149	3	247
150	3	247
151	3	247
152	3	391
153	3	278
154	3	247
155	3	247
156	3	278
157	3	247
158	3	243
159	3	247
160	3	255
161	3	247
162	3	391
163	3	391
164	3	391
165	3	247
166	3	253
167	3	247
168	3	376
169	3	247
162	3	272
170	3	247
171	3	247
172	3	293
167	3	272
173	3	257
174	3	278
175	3	247
162	3	247
176	3	247
176	3	271
176	3	1201
177	3	276
178	3	248
179	3	257
180	3	290
181	3	382
182	3	397
183	3	252
184	3	247
185	3	248
186	3	381
187	3	247
188	3	247
188	3	382
189	3	256
190	3	271
191	3	257
192	3	243
193	3	397
194	3	257
194	3	278
195	3	249
195	3	288
195	3	382
195	3	256
195	3	277
196	3	288
196	3	382
196	3	256
197	3	280
198	3	277
199	3	254
200	3	382
201	3	386
202	3	397
202	3	249
203	3	273
204	3	381
205	3	259
206	3	397
207	3	272
208	3	288
209	3	272
210	3	272
211	3	289
212	3	252
213	3	270
214	3	376
215	3	249
216	3	289
217	3	270
218	3	248
219	3	246
220	3	247
221	3	247
222	3	247
223	3	247
224	3	247
225	3	247
226	3	247
227	3	279
228	3	264
229	3	264
230	3	288
231	3	293
232	3	290
233	3	290
234	3	290
235	3	382
236	3	397
144	3	397
237	3	272
238	3	272
239	3	292
240	3	248
241	3	247
242	3	772
144	3	273
144	3	259
236	3	381
243	5	1202
244	5	1203
245	5	1203
246	5	1203
247	5	1202
248	5	1204
249	5	1202
250	5	1203
251	5	1203
252	5	1202
253	5	1202
254	5	1202
255	5	1202
256	5	1202
247	5	1205
257	5	1202
258	5	1203
259	5	1203
260	5	1203
261	5	1202
262	5	1203
263	5	1203
264	5	1204
265	5	1202
264	5	1203
266	5	1203
267	5	1202
249	5	1203
268	5	1203
269	5	1203
256	5	1203
267	5	1203
264	5	1202
270	5	1202
271	5	1202
272	5	1203
273	5	1203
271	5	1206
274	5	1202
275	5	1202
276	5	1202
253	5	1203
255	5	1203
265	5	1204
271	5	1207
247	5	1208
247	5	1209
277	5	1202
247	5	1203
278	5	1207
279	5	1202
280	5	1202
269	5	1202
281	5	1203
282	5	1203
276	5	1203
283	5	1203
284	5	1203
248	5	1203
285	5	1202
286	5	1203
278	5	1202
250	5	1202
287	5	1203
261	5	1203
247	5	1210
247	5	1211
252	5	1203
270	5	1203
288	5	1203
247	5	1212
278	5	1206
289	5	1203
290	5	1203
271	5	1203
278	5	1203
291	5	1203
292	5	1203
293	5	1202
247	5	1207
294	5	1202
295	5	1203
296	5	1203
297	5	1203
283	5	1202
271	5	1210
298	5	1202
299	5	1203
262	5	1202
300	5	1202
279	5	1203
301	5	1203
302	6	445
303	6	452
304	6	447
304	6	440
303	6	461
305	6	501
306	6	1213
307	6	440
302	6	458
308	6	453
303	6	441
304	6	442
306	6	501
308	6	454
304	6	462
307	6	503
308	6	440
306	6	444
305	6	1214
303	6	1215
304	6	1215
304	6	448
304	6	465
303	6	453
303	6	460
302	6	511
309	6	509
306	6	503
304	6	503
307	6	501
308	6	441
305	6	1216
307	6	1217
303	6	459
306	6	467
304	6	501
304	6	457
307	6	458
304	6	456
306	6	464
310	6	1216
304	6	443
303	6	440
304	6	449
309	6	462
307	6	1149
304	6	576
302	6	521
311	6	1218
311	6	552
312	6	577
313	6	1155
310	6	1219
310	6	566
303	6	1171
314	6	575
315	6	555
305	6	564
303	6	557
306	6	576
316	6	550
316	6	1220
305	6	1166
302	6	1196
302	6	1156
302	6	583
311	6	556
308	6	572
308	6	1179
308	6	564
308	6	1184
308	6	573
312	6	1162
312	6	1166
310	6	543
310	6	1221
310	6	531
303	6	567
314	6	550
317	6	1148
315	6	540
304	6	445
304	6	1150
304	6	1222
306	6	555
316	6	546
305	6	526
305	6	556
307	6	565
307	6	1223
304	6	1183
302	6	568
302	6	1224
308	6	563
312	6	1176
306	6	520
313	6	542
313	6	1225
310	6	532
310	6	1226
303	6	1157
316	6	518
314	6	1227
314	6	572
314	6	523
314	6	581
315	6	1228
318	6	555
304	6	580
304	6	1229
304	6	1219
316	6	1153
307	6	1168
307	6	530
307	6	562
307	6	1193
307	6	556
304	6	1164
302	6	517
302	6	541
311	6	514
311	6	1186
308	6	560
308	6	1230
308	6	570
312	6	1225
306	6	1222
313	6	1224
310	6	1185
310	6	533
316	6	1151
316	6	556
314	6	560
314	6	578
317	6	545
317	6	561
317	6	539
315	6	579
315	6	545
318	6	1160
310	6	557
304	6	1175
306	6	1231
306	6	585
316	6	578
305	6	1193
304	6	1221
302	6	542
302	6	531
302	6	1155
311	6	526
311	6	1175
308	6	1188
309	6	1226
313	6	550
313	6	541
313	6	1230
313	6	521
310	6	542
310	6	587
310	6	522
318	6	1152
318	6	578
306	6	1232
307	6	1146
304	6	1167
304	6	535
302	6	1167
302	6	575
312	6	568
313	6	1187
313	6	1229
310	6	1233
303	6	527
303	6	563
303	6	559
316	6	575
317	6	1155
317	6	1234
315	6	1218
315	6	535
318	6	558
318	6	546
309	6	549
316	6	545
316	6	539
316	6	1175
305	6	1165
307	6	526
302	6	545
311	6	1190
311	6	1235
312	6	563
309	6	541
313	6	891
310	6	1229
303	6	587
303	6	525
314	6	541
317	6	1236
317	6	1173
315	6	541
315	6	515
318	6	527
318	6	1158
318	6	556
305	6	1220
318	6	571
304	6	1233
304	6	1197
306	6	1167
316	6	1224
316	6	576
302	6	544
302	6	1237
302	6	585
311	6	1159
311	6	520
311	6	1195
313	6	1171
313	6	582
310	6	1220
314	6	1155
314	6	1224
314	6	1164
317	6	1238
318	6	547
318	6	539
305	6	1173
306	6	1173
316	6	1157
316	6	527
305	6	1161
305	6	1223
307	6	584
304	6	1176
302	6	554
302	6	1154
308	6	553
312	6	1183
312	6	1191
309	6	556
309	6	1173
309	6	535
313	6	1154
310	6	1228
303	6	570
316	6	536
316	6	535
314	6	1147
315	6	583
315	6	570
318	6	583
307	6	1163
306	6	1239
306	6	558
316	6	1152
316	6	583
305	6	1218
304	6	558
302	6	1186
302	6	1194
308	6	1187
308	6	1240
309	6	568
309	6	1224
313	6	583
313	6	522
310	6	1147
303	6	535
316	6	1182
314	6	1241
305	6	1235
315	6	581
318	6	581
318	6	1224
305	6	558
316	6	1158
316	6	522
304	6	588
307	6	1164
304	6	1173
311	6	575
308	6	1151
308	6	559
313	6	1192
310	6	529
310	6	515
310	6	1149
317	6	554
317	6	1160
305	6	1242
315	6	1219
315	6	566
318	6	522
317	6	516
316	6	581
305	6	1146
305	6	1158
305	6	535
304	6	1220
304	6	1232
302	6	580
302	6	1181
302	6	522
311	6	1192
311	6	519
308	6	1170
312	6	1150
306	6	551
309	6	542
309	6	1162
313	6	555
313	6	1169
313	6	585
313	6	1189
310	6	1180
303	6	548
317	6	586
317	6	525
315	6	569
315	6	1158
318	6	550
306	6	535
316	6	584
307	6	544
307	6	1148
307	6	519
307	6	1243
302	6	581
302	6	518
311	6	1156
308	6	1161
308	6	1171
308	6	565
312	6	578
313	6	1244
313	6	524
313	6	570
313	6	556
310	6	1157
303	6	1169
303	6	1172
314	6	1236
314	6	1181
314	6	525
317	6	550
317	6	555
315	6	1146
318	6	1220
318	6	1175
318	6	535
305	6	1164
302	6	1163
304	6	1235
306	6	532
306	6	1228
306	6	1220
306	6	1164
306	6	1176
305	6	543
304	6	1239
306	6	574
309	6	565
309	6	1161
313	6	1144
310	6	1144
303	6	1231
316	6	1145
314	6	1165
314	6	537
314	6	544
317	6	582
315	6	1157
305	6	1176
316	6	1160
316	6	547
305	6	519
307	6	1154
307	6	1166
304	6	564
304	6	1180
302	6	528
302	6	1233
302	6	533
311	6	536
311	6	1197
308	6	1145
308	6	1168
308	6	1154
312	6	538
309	6	543
309	6	561
313	6	1197
313	6	578
313	6	1245
310	6	1224
310	6	1242
303	6	1168
303	6	891
314	6	563
317	6	540
317	6	547
317	6	1246
315	6	544
315	6	1169
315	6	1195
318	6	545
302	6	571
307	6	549
306	6	1189
316	6	555
316	6	523
305	6	1185
305	6	1243
307	6	543
307	6	1165
302	6	550
302	6	555
302	6	1169
302	6	1182
302	6	515
311	6	537
308	6	445
308	6	0
308	6	1243
312	6	891
312	6	1172
309	6	579
309	6	552
313	6	1183
313	6	1179
313	6	535
310	6	579
310	6	1245
310	6	1222
314	6	1238
314	6	1191
315	6	553
304	6	891
305	6	562
304	6	1151
304	6	1189
311	6	548
311	6	1189
311	6	551
311	6	558
308	6	550
308	6	569
308	6	1193
313	6	1177
313	6	518
310	6	1146
303	6	1149
314	6	1219
314	6	535
317	6	1247
318	6	541
318	6	1153
318	6	584
318	6	518
305	6	555
309	6	516
306	6	1221
306	6	1180
305	6	1154
304	6	555
302	6	526
311	6	1177
312	6	1152
309	6	521
309	6	1164
313	6	1148
310	6	527
310	6	1231
303	6	1178
303	6	532
316	6	573
314	6	556
317	6	530
315	6	1150
318	6	576
318	6	575
318	6	1172
305	6	1189
305	6	544
307	6	1218
307	6	1161
307	6	1185
302	6	1148
311	6	1178
308	6	518
308	6	1220
312	6	1153
312	6	562
306	6	563
309	6	1170
313	6	529
313	6	544
313	6	1170
313	6	519
310	6	1244
303	6	1148
303	6	1166
314	6	1151
317	6	574
317	6	1182
317	6	576
315	6	521
318	6	577
318	6	1157
304	6	1192
306	6	1150
316	6	541
316	6	558
307	6	1247
307	6	535
304	6	585
302	6	1174
302	6	586
302	6	556
311	6	580
311	6	1181
311	6	1223
308	6	1227
308	6	567
312	6	1174
312	6	1165
312	6	584
312	6	1164
312	6	546
306	6	1234
309	6	1168
309	6	1158
310	6	524
316	6	568
314	6	1152
314	6	538
317	6	1241
305	6	1184
318	6	523
305	6	576
316	6	1172
305	6	554
305	6	584
307	6	554
307	6	1190
307	6	1240
307	6	1158
302	6	1151
311	6	523
311	6	585
308	6	1232
308	6	528
309	6	550
313	6	534
313	6	0
310	6	534
303	6	562
303	6	1188
314	6	1160
314	6	518
305	6	1246
315	6	1148
305	6	585
304	6	542
304	6	552
316	6	577
80	7	136
89	7	1248
85	7	155
80	7	172
85	7	172
80	7	143
85	7	154
81	7	177
85	7	141
85	7	143
77	7	409
85	7	1249
76	7	192
80	7	141
85	7	164
77	7	176
85	7	1250
85	7	410
85	7	428
85	7	424
85	7	171
85	7	414
85	7	176
76	7	176
77	7	177
76	7	177
85	7	186
77	7	186
76	7	186
80	7	187
77	7	187
85	7	188
319	7	188
77	7	191
76	7	191
77	7	194
76	7	194
77	7	1251
77	7	207
76	7	207
77	7	1252
76	7	1252
3	7	1253
1	7	1253
85	7	217
77	7	216
76	7	216
85	7	1254
319	7	1254
85	7	220
80	7	220
77	7	220
85	7	1255
80	7	1255
85	7	232
80	7	232
85	7	233
80	7	233
85	7	1256
80	7	1256
320	7	240
85	7	1257
80	7	1257
80	7	1258
85	7	1258
3	7	1253
1	7	1253
321	7	185
113	7	185
121	7	185
121	7	200
121	7	209
81	8	1259
77	8	1259
77	8	1260
88	8	857
97	8	1261
80	8	850
85	8	1262
91	8	1263
322	8	837
83	8	1264
90	8	1265
93	8	1266
92	8	1267
86	8	1268
94	8	1269
77	8	1267
77	8	1270
323	8	1271
76	8	1272
80	8	833
80	8	1273
85	8	833
91	8	1262
322	8	1274
322	8	1275
83	8	1276
93	8	1277
93	8	1278
84	8	1279
86	8	1269
77	8	1265
77	8	1279
97	8	1280
97	8	1281
85	8	1282
93	8	1283
93	8	1284
96	8	1259
84	8	1260
89	8	1285
87	8	1286
322	8	1287
322	8	1288
83	8	799
77	8	1289
323	8	1265
323	8	1279
323	8	1289
323	8	1290
85	8	1291
78	8	1262
95	8	1292
83	8	1293
83	8	1294
83	8	1295
81	8	1268
89	8	857
80	8	1296
87	8	1297
91	8	1271
92	8	1298
92	8	1299
92	8	1260
96	8	1265
94	8	1265
97	8	850
80	8	1280
78	8	1273
81	8	806
77	8	1299
323	8	1268
79	8	1269
85	8	1300
91	8	1273
83	8	1301
93	8	1302
93	8	1303
92	8	1270
96	8	1260
81	8	1279
84	8	1268
86	8	1279
94	8	1259
77	8	1290
80	8	1271
85	8	1263
83	8	839
83	8	1304
93	8	1305
92	8	1279
94	8	1298
94	8	1270
88	8	1259
76	8	1279
82	8	1289
97	8	1296
97	8	1306
85	8	823
85	8	1292
87	8	1291
83	8	1307
83	8	1308
96	8	1289
88	8	1260
80	8	1281
87	8	1309
322	8	1310
81	8	1267
86	8	1290
94	8	1267
78	8	1311
95	8	850
93	8	1312
92	8	1290
89	8	1313
77	8	806
97	8	833
85	8	1273
83	8	1303
96	8	1279
89	8	1314
94	8	1260
77	8	1268
76	8	839
85	8	1306
322	8	1315
83	8	1316
93	8	1317
93	8	1318
84	8	1267
84	8	1259
89	8	1267
86	8	1260
86	8	1270
76	8	1271
80	8	1311
80	8	1261
80	8	1319
85	8	1319
91	8	1320
322	8	1321
92	8	1265
92	8	1289
77	8	1298
88	8	1271
79	8	1268
97	8	1322
97	8	1320
95	8	1323
95	8	823
96	8	1267
94	8	1299
94	8	1290
77	8	1271
323	8	1260
323	8	1270
80	8	1300
85	8	1281
85	8	1320
87	8	1282
87	8	833
91	8	1272
83	8	1324
83	8	1325
90	8	1326
94	8	1289
88	8	1279
88	8	1299
79	8	806
97	8	1311
97	8	1272
85	8	1327
83	8	1328
83	8	1329
83	8	846
83	8	1330
81	8	1299
85	8	1331
85	8	1261
85	8	1271
91	8	1300
322	8	1332
83	8	1333
83	8	1334
90	8	837
84	8	1290
89	8	1259
77	8	1335
76	8	1313
97	8	1262
97	8	1263
322	8	1329
83	8	860
90	8	1277
93	8	1336
92	8	1259
88	8	1270
79	8	1279
82	8	1279
85	8	1337
95	8	1338
322	8	1339
83	8	1340
83	8	1341
93	8	1342
324	8	1343
3	8	1321
3	8	1344
1	8	1343
1	8	1345
324	8	1345
324	8	1346
98	8	1347
2	8	839
1	8	1348
3	8	1346
1	8	1347
3	8	1349
1	8	1350
324	8	1326
2	8	1321
3	8	1347
4	8	1321
324	8	1351
2	8	1345
3	8	1351
1	8	1352
98	8	1352
3	8	1353
325	8	1345
1	8	1346
1	8	1353
98	8	1354
1	8	1349
2	8	821
1	8	1351
1	8	1355
98	8	1355
98	8	1356
325	8	1343
2	8	1326
2	8	1289
1	8	1344
1	8	1357
325	8	1349
2	8	816
4	8	1351
1	8	1356
1	8	1321
98	8	1345
3	8	1345
3	8	1358
1	8	1354
98	8	1326
3	8	1350
4	8	839
4	8	821
324	8	1359
324	8	1347
116	8	1265
108	8	1270
108	8	1290
119	8	1338
326	8	1347
119	8	839
116	8	1313
109	8	1259
119	8	1296
326	8	1353
117	8	1279
109	8	1290
108	8	1299
123	8	1300
123	8	1292
119	8	1261
119	8	1306
123	8	1311
123	8	1327
109	8	1279
99	8	1271
117	8	1268
109	8	1313
327	8	1321
123	8	1319
129	8	1360
99	8	1360
111	8	1361
108	8	1260
117	8	1289
116	8	857
109	8	1314
116	8	1361
123	8	1291
327	8	1347
123	8	1263
103	8	1362
117	8	1267
117	8	1335
116	8	1298
109	8	1299
123	8	1296
99	8	1305
116	8	1260
109	8	1271
123	8	1338
326	8	1346
123	8	1262
116	8	1268
109	8	1285
108	8	1285
108	8	839
119	8	837
129	8	784
108	8	1265
123	8	850
108	8	1361
120	8	1289
117	8	1285
326	8	1350
117	8	1314
119	8	1280
108	8	1271
122	8	1361
120	8	1351
109	8	1270
129	8	1340
117	8	1298
117	8	806
108	8	1272
123	8	1320
123	8	1273
108	8	1268
327	8	1346
326	8	1358
123	8	1271
103	8	1340
119	8	1340
117	8	1269
116	8	1271
108	8	857
327	8	1353
123	8	1261
116	8	1269
116	8	1270
109	8	839
106	8	1298
116	8	1289
109	8	1269
123	8	1280
327	8	1351
106	8	1351
101	8	1331
124	8	1271
116	8	806
116	8	1272
123	8	1306
328	9	304
329	9	311
329	9	313
330	9	318
331	9	307
329	9	302
332	9	302
333	9	308
333	9	312
333	9	317
329	9	314
333	9	315
330	9	303
331	9	309
330	9	316
331	9	305
328	9	306
334	10	458
335	10	458
336	10	458
337	10	458
338	10	458
339	10	458
340	10	458
341	10	458
342	10	458
343	10	458
343	10	463
343	10	442
343	10	440
343	10	889
343	10	460
342	10	1250
344	10	1363
345	10	1364
342	10	1249
346	10	1365
342	10	1366
342	10	1367
342	10	1368
347	10	402
348	10	1369
342	10	1370
349	10	1371
342	10	1372
350	10	1373
351	10	187
351	10	1258
352	10	187
352	10	1258
352	10	1374
352	10	242
353	10	1258
354	10	134
355	10	134
356	10	187
357	10	188
358	10	187
359	10	1253
360	10	158
361	10	134
342	10	403
362	10	403
363	10	158
363	10	403
364	10	1253
365	10	1375
365	10	158
366	10	409
367	10	1253
368	10	1253
369	10	1258
369	10	187
369	10	1257
370	10	187
370	10	1374
370	10	1376
371	10	1253
372	10	1376
372	10	187
373	10	133
373	10	1258
373	10	187
374	10	187
374	10	1258
374	10	158
375	11	247
376	11	271
253	11	271
296	11	248
377	11	248
268	11	272
283	11	278
378	11	248
297	11	774
379	11	247
380	11	272
245	11	272
259	11	273
254	11	271
275	11	271
282	11	272
381	11	273
382	11	273
285	11	278
252	11	247
251	11	248
383	11	774
263	11	272
257	11	278
300	11	278
384	11	248
258	11	271
284	11	774
272	11	771
249	11	271
288	11	272
